CamId,feature,num_samples,missing_count,missing_rate,dtype
3396,Thunder,2668,0,0.0,int64
3837,Thunder,3197,0,0.0,int64
3888,Thunder,1626,0,0.0,int64
4181,Thunder,1779,0,0.0,int64
4232,Thunder,175,0,0.0,int64
4584,Thunder,1805,0,0.0,int64
4679,Thunder,1090,0,0.0,int64
4795,Thunder,723,0,0.0,int64
4801,Thunder,1601,0,0.0,int64
5020,Thunder,2304,0,0.0,int64
5021,Thunder,1022,0,0.0,int64
6798,Thunder,1795,0,0.0,int64
7211,Thunder,1511,0,0.0,int64
7233,Thunder,1197,0,0.0,int64
7371,Thunder,1512,0,0.0,int64
8438,Thunder,1059,0,0.0,int64
8733,Thunder,1791,0,0.0,int64
8887,Thunder,3181,0,0.0,int64
8953,Thunder,787,0,0.0,int64
9112,Thunder,655,0,0.0,int64
9291,Thunder,1253,0,0.0,int64
9483,Thunder,939,0,0.0,int64
9708,Thunder,750,0,0.0,int64
9730,Thunder,1805,0,0.0,int64
10066,Thunder,1669,0,0.0,int64
10870,Thunder,1460,0,0.0,int64
10917,Thunder,3565,0,0.0,int64
11160,Thunder,1690,0,0.0,int64
11331,Thunder,1170,0,0.0,int64
17218,Thunder,1805,0,0.0,int64
17244,Thunder,2390,0,0.0,int64
18590,Thunder,3491,0,0.0,int64
19106,Thunder,859,0,0.0,int64
19306,Thunder,1275,0,0.0,int64
19388,Thunder,1789,0,0.0,int64
19834,Thunder,1328,0,0.0,int64
21444,Thunder,305,0,0.0,int64
21510,Thunder,2965,0,0.0,int64
21511,Thunder,2755,0,0.0,int64
22788,Thunder,1446,0,0.0,int64
24325,Thunder,1924,0,0.0,int64
65,Timezone,3234,0,0.0,int64
75,Timezone,1828,0,0.0,int64
162,Timezone,3244,0,0.0,int64
204,Timezone,2489,0,0.0,int64
260,Timezone,3224,0,0.0,int64
623,Timezone,3723,0,0.0,int64
684,Timezone,4091,0,0.0,int64
858,Timezone,200,0,0.0,int64
861,Timezone,920,0,0.0,int64
1093,Timezone,869,0,0.0,int64
3297,Timezone,1267,0,0.0,int64
3395,Timezone,1268,0,0.0,int64
3396,Timezone,2668,0,0.0,int64
3837,Timezone,3197,0,0.0,int64
3888,Timezone,1626,0,0.0,int64
4181,Timezone,1779,0,0.0,int64
4232,Timezone,175,0,0.0,int64
4584,Timezone,1805,0,0.0,int64
4679,Timezone,1090,0,0.0,int64
4795,Timezone,723,0,0.0,int64
4801,Timezone,1601,0,0.0,int64
5020,Timezone,2304,0,0.0,int64
5021,Timezone,1022,0,0.0,int64
6798,Timezone,1795,0,0.0,int64
7211,Timezone,1511,0,0.0,int64
7233,Timezone,1197,0,0.0,int64
7371,Timezone,1512,0,0.0,int64
8438,Timezone,1059,0,0.0,int64
8733,Timezone,1791,0,0.0,int64
8887,Timezone,3181,0,0.0,int64
8953,Timezone,787,0,0.0,int64
9112,Timezone,655,0,0.0,int64
9291,Timezone,1253,0,0.0,int64
9483,Timezone,939,0,0.0,int64
9708,Timezone,750,0,0.0,int64
9730,Timezone,1805,0,0.0,int64
10066,Timezone,1669,0,0.0,int64
10870,Timezone,1460,0,0.0,int64
10917,Timezone,3565,0,0.0,int64
11160,Timezone,1690,0,0.0,int64
11331,Timezone,1170,0,0.0,int64
17218,Timezone,1805,0,0.0,int64
17244,Timezone,2390,0,0.0,int64
18590,Timezone,3491,0,0.0,int64
19106,Timezone,859,0,0.0,int64
19306,Timezone,1275,0,0.0,int64
19388,Timezone,1789,0,0.0,int64
19834,Timezone,1328,0,0.0,int64
21444,Timezone,305,0,0.0,int64
21510,Timezone,2965,0,0.0,int64
21511,Timezone,2755,0,0.0,int64
22788,Timezone,1446,0,0.0,int64
24325,Timezone,1924,0,0.0,int64
65,Tornado,3234,0,0.0,int64
75,Tornado,1828,0,0.0,int64
162,Tornado,3244,0,0.0,int64
204,Tornado,2489,0,0.0,int64
260,Tornado,3224,0,0.0,int64
623,Tornado,3723,0,0.0,int64
684,Tornado,4091,0,0.0,int64
858,Tornado,200,0,0.0,int64
861,Tornado,920,0,0.0,int64
1093,Tornado,869,0,0.0,int64
3297,Tornado,1267,0,0.0,int64
3395,Tornado,1268,0,0.0,int64
3396,Tornado,2668,0,0.0,int64
3837,Tornado,3197,0,0.0,int64
3888,Tornado,1626,0,0.0,int64
4181,Tornado,1779,0,0.0,int64
4232,Tornado,175,0,0.0,int64
4584,Tornado,1805,0,0.0,int64
4679,Tornado,1090,0,0.0,int64
4795,Tornado,723,0,0.0,int64
4801,Tornado,1601,0,0.0,int64
5020,Tornado,2304,0,0.0,int64
5021,Tornado,1022,0,0.0,int64
6798,Tornado,1795,0,0.0,int64
7211,Tornado,1511,0,0.0,int64
7233,Tornado,1197,0,0.0,int64
7371,Tornado,1512,0,0.0,int64
8438,Tornado,1059,0,0.0,int64
8733,Tornado,1791,0,0.0,int64
8887,Tornado,3181,0,0.0,int64
8953,Tornado,787,0,0.0,int64
9112,Tornado,655,0,0.0,int64
9291,Tornado,1253,0,0.0,int64
9483,Tornado,939,0,0.0,int64
9708,Tornado,750,0,0.0,int64
9730,Tornado,1805,0,0.0,int64
10066,Tornado,1669,0,0.0,int64
10870,Tornado,1460,0,0.0,int64
10917,Tornado,3565,0,0.0,int64
11160,Tornado,1690,0,0.0,int64
11331,Tornado,1170,0,0.0,int64
17218,Tornado,1805,0,0.0,int64
17244,Tornado,2390,0,0.0,int64
18590,Tornado,3491,0,0.0,int64
19106,Tornado,859,0,0.0,int64
19306,Tornado,1275,0,0.0,int64
19388,Tornado,1789,0,0.0,int64
19834,Tornado,1328,0,0.0,int64
21444,Tornado,305,0,0.0,int64
21510,Tornado,2965,0,0.0,int64
21511,Tornado,2755,0,0.0,int64
22788,Tornado,1446,0,0.0,int64
24325,Tornado,1924,0,0.0,int64
3395,VisI,1268,1268,1.0,float64
17218,VisI,1805,1805,1.0,float64
19106,VisI,859,859,1.0,float64
4584,VisI,1805,790,0.4376731301939058,float64
3837,VisI,3197,1315,0.41132311542070693,float64
10917,VisI,3565,1352,0.37924263674614306,float64
9730,VisI,1805,683,0.378393351800554,float64
7211,VisI,1511,552,0.36532097948378556,float64
5021,VisI,1022,373,0.3649706457925636,float64
5020,VisI,2304,825,0.3580729166666667,float64
22788,VisI,1446,489,0.3381742738589212,float64
11331,VisI,1170,376,0.3213675213675214,float64
9291,VisI,1253,391,0.3120510774142059,float64
9112,VisI,655,199,0.30381679389312977,float64
19388,VisI,1789,540,0.3018446059250978,float64
10870,VisI,1460,408,0.27945205479452057,float64
9483,VisI,939,258,0.2747603833865815,float64
10066,VisI,1669,414,0.24805272618334331,float64
7233,VisI,1197,256,0.21386800334168754,float64
11160,VisI,1690,314,0.18579881656804734,float64
6798,VisI,1795,308,0.17158774373259053,float64
7371,VisI,1512,259,0.1712962962962963,float64
8953,VisI,787,107,0.13595933926302414,float64
4795,VisI,723,91,0.12586445366528354,float64
8887,VisI,3181,395,0.1241747878025778,float64
8733,VisI,1791,218,0.12171970965940815,float64
3888,VisI,1626,133,0.08179581795817958,float64
9708,VisI,750,29,0.03866666666666667,float64
21444,VisI,305,11,0.036065573770491806,float64
4801,VisI,1601,41,0.02560899437851343,float64
861,VisI,920,16,0.017391304347826087,float64
623,VisI,3723,33,0.008863819500402902,float64
3396,VisI,2668,18,0.006746626686656672,float64
4679,VisI,1090,4,0.003669724770642202,float64
24325,VisI,1924,7,0.0036382536382536385,float64
260,VisI,3224,9,0.002791563275434243,float64
1093,VisI,869,1,0.0011507479861910242,float64
75,VisI,1828,2,0.0010940919037199124,float64
8438,VisI,1059,1,0.0009442870632672333,float64
162,VisI,3244,3,0.0009247842170160296,float64
65,VisI,3234,1,0.00030921459492888067,float64
684,VisI,4091,1,0.0002444390124663896,float64
204,VisI,2489,0,0.0,float64
858,VisI,200,0,0.0,float64
3297,VisI,1267,0,0.0,float64
4181,VisI,1779,0,0.0,float64
4232,VisI,175,0,0.0,float64
17244,VisI,2390,0,0.0,float64
18590,VisI,3491,0,0.0,float64
19306,VisI,1275,0,0.0,float64
19834,VisI,1328,0,0.0,float64
21510,VisI,2965,0,0.0,float64
21511,VisI,2755,0,0.0,float64
3395,VisM,1268,1268,1.0,float64
17218,VisM,1805,1805,1.0,float64
19106,VisM,859,859,1.0,float64
4584,VisM,1805,790,0.4376731301939058,float64
3837,VisM,3197,1315,0.41132311542070693,float64
10917,VisM,3565,1352,0.37924263674614306,float64
9730,VisM,1805,683,0.378393351800554,float64
7211,VisM,1511,552,0.36532097948378556,float64
5021,VisM,1022,373,0.3649706457925636,float64
5020,VisM,2304,825,0.3580729166666667,float64
22788,VisM,1446,489,0.3381742738589212,float64
11331,VisM,1170,376,0.3213675213675214,float64
9291,VisM,1253,391,0.3120510774142059,float64
9112,VisM,655,199,0.30381679389312977,float64
19388,VisM,1789,540,0.3018446059250978,float64
10870,VisM,1460,408,0.27945205479452057,float64
9483,VisM,939,258,0.2747603833865815,float64
10066,VisM,1669,414,0.24805272618334331,float64
7233,VisM,1197,256,0.21386800334168754,float64
11160,VisM,1690,314,0.18579881656804734,float64
6798,VisM,1795,308,0.17158774373259053,float64
7371,VisM,1512,259,0.1712962962962963,float64
8953,VisM,787,107,0.13595933926302414,float64
4795,VisM,723,91,0.12586445366528354,float64
8887,VisM,3181,395,0.1241747878025778,float64
8733,VisM,1791,218,0.12171970965940815,float64
3888,VisM,1626,133,0.08179581795817958,float64
9708,VisM,750,29,0.03866666666666667,float64
21444,VisM,305,11,0.036065573770491806,float64
4801,VisM,1601,41,0.02560899437851343,float64
861,VisM,920,16,0.017391304347826087,float64
623,VisM,3723,33,0.008863819500402902,float64
3396,VisM,2668,18,0.006746626686656672,float64
4679,VisM,1090,4,0.003669724770642202,float64
24325,VisM,1924,7,0.0036382536382536385,float64
260,VisM,3224,9,0.002791563275434243,float64
1093,VisM,869,1,0.0011507479861910242,float64
75,VisM,1828,2,0.0010940919037199124,float64
8438,VisM,1059,1,0.0009442870632672333,float64
162,VisM,3244,3,0.0009247842170160296,float64
65,VisM,3234,1,0.00030921459492888067,float64
684,VisM,4091,1,0.0002444390124663896,float64
204,VisM,2489,0,0.0,float64
858,VisM,200,0,0.0,float64
3297,VisM,1267,0,0.0,float64
4181,VisM,1779,0,0.0,float64
4232,VisM,175,0,0.0,float64
17244,VisM,2390,0,0.0,float64
18590,VisM,3491,0,0.0,float64
19306,VisM,1275,0,0.0,float64
19834,VisM,1328,0,0.0,float64
21510,VisM,2965,0,0.0,float64
21511,VisM,2755,0,0.0,float64
3297,WDirD,1267,27,0.021310181531176007,float64
3837,WDirD,3197,48,0.015014075695964968,float64
4679,WDirD,1090,15,0.013761467889908258,float64
5021,WDirD,1022,11,0.010763209393346379,float64
19106,WDirD,859,7,0.008149010477299184,float64
3395,WDirD,1268,10,0.007886435331230283,float64
5020,WDirD,2304,15,0.006510416666666667,float64
11331,WDirD,1170,6,0.005128205128205128,float64
19388,WDirD,1789,8,0.004471771939631079,float64
10066,WDirD,1669,7,0.004194128220491312,float64
22788,WDirD,1446,6,0.004149377593360996,float64
3888,WDirD,1626,5,0.003075030750307503,float64
3396,WDirD,2668,7,0.002623688155922039,float64
7233,WDirD,1197,3,0.002506265664160401,float64
9730,WDirD,1805,4,0.00221606648199446,float64
9483,WDirD,939,2,0.002129925452609159,float64
4795,WDirD,723,1,0.0013831258644536654,float64
9291,WDirD,1253,1,0.0007980845969672786,float64
6798,WDirD,1795,1,0.0005571030640668524,float64
17218,WDirD,1805,1,0.000554016620498615,float64
65,WDirD,3234,0,0.0,float64
75,WDirD,1828,0,0.0,float64
162,WDirD,3244,0,0.0,float64
204,WDirD,2489,0,0.0,float64
260,WDirD,3224,0,0.0,float64
623,WDirD,3723,0,0.0,float64
684,WDirD,4091,0,0.0,float64
858,WDirD,200,0,0.0,float64
861,WDirD,920,0,0.0,float64
1093,WDirD,869,0,0.0,float64
4181,WDirD,1779,0,0.0,float64
4232,WDirD,175,0,0.0,float64
4584,WDirD,1805,0,0.0,float64
4801,WDirD,1601,0,0.0,float64
7211,WDirD,1511,0,0.0,float64
7371,WDirD,1512,0,0.0,float64
8438,WDirD,1059,0,0.0,float64
8733,WDirD,1791,0,0.0,float64
8887,WDirD,3181,0,0.0,float64
8953,WDirD,787,0,0.0,float64
9112,WDirD,655,0,0.0,float64
9708,WDirD,750,0,0.0,float64
10870,WDirD,1460,0,0.0,float64
10917,WDirD,3565,0,0.0,float64
11160,WDirD,1690,0,0.0,float64
17244,WDirD,2390,0,0.0,float64
18590,WDirD,3491,0,0.0,float64
19306,WDirD,1275,0,0.0,float64
19834,WDirD,1328,0,0.0,float64
21444,WDirD,305,0,0.0,float64
21510,WDirD,2965,0,0.0,float64
21511,WDirD,2755,0,0.0,float64
24325,WDirD,1924,0,0.0,float64
3297,WDirE,1267,27,0.021310181531176007,object
3837,WDirE,3197,48,0.015014075695964968,object
4679,WDirE,1090,15,0.013761467889908258,object
5021,WDirE,1022,11,0.010763209393346379,object
19106,WDirE,859,7,0.008149010477299184,object
3395,WDirE,1268,10,0.007886435331230283,object
5020,WDirE,2304,15,0.006510416666666667,object
11331,WDirE,1170,6,0.005128205128205128,object
19388,WDirE,1789,8,0.004471771939631079,object
10066,WDirE,1669,7,0.004194128220491312,object
22788,WDirE,1446,6,0.004149377593360996,object
3888,WDirE,1626,5,0.003075030750307503,object
3396,WDirE,2668,7,0.002623688155922039,object
7233,WDirE,1197,3,0.002506265664160401,object
9730,WDirE,1805,4,0.00221606648199446,object
9483,WDirE,939,2,0.002129925452609159,object
4795,WDirE,723,1,0.0013831258644536654,object
9291,WDirE,1253,1,0.0007980845969672786,object
6798,WDirE,1795,1,0.0005571030640668524,object
17218,WDirE,1805,1,0.000554016620498615,object
65,WDirE,3234,0,0.0,object
75,WDirE,1828,0,0.0,object
162,WDirE,3244,0,0.0,object
204,WDirE,2489,0,0.0,object
260,WDirE,3224,0,0.0,object
623,WDirE,3723,0,0.0,object
684,WDirE,4091,0,0.0,object
858,WDirE,200,0,0.0,object
861,WDirE,920,0,0.0,object
1093,WDirE,869,0,0.0,object
4181,WDirE,1779,0,0.0,object
4232,WDirE,175,0,0.0,object
4584,WDirE,1805,0,0.0,object
4801,WDirE,1601,0,0.0,object
7211,WDirE,1511,0,0.0,object
7371,WDirE,1512,0,0.0,object
8438,WDirE,1059,0,0.0,object
8733,WDirE,1791,0,0.0,object
8887,WDirE,3181,0,0.0,object
8953,WDirE,787,0,0.0,object
9112,WDirE,655,0,0.0,object
9708,WDirE,750,0,0.0,object
10870,WDirE,1460,0,0.0,object
10917,WDirE,3565,0,0.0,object
11160,WDirE,1690,0,0.0,object
17244,WDirE,2390,0,0.0,object
18590,WDirE,3491,0,0.0,object
19306,WDirE,1275,0,0.0,object
19834,WDirE,1328,0,0.0,object
21444,WDirE,305,0,0.0,object
21510,WDirE,2965,0,0.0,object
21511,WDirE,2755,0,0.0,object
24325,WDirE,1924,0,0.0,object
3395,WgustI,1268,1268,1.0,float64
11331,WgustI,1170,1168,0.9982905982905983,float64
9291,WgustI,1253,1249,0.9968076616121309,float64
3837,WgustI,3197,3186,0.9965592743196747,float64
10870,WgustI,1460,1453,0.9952054794520548,float64
8887,WgustI,3181,3162,0.9940270355234203,float64
4801,WgustI,1601,1591,0.9937539038101186,float64
4679,WgustI,1090,1083,0.9935779816513761,float64
11160,WgustI,1690,1679,0.993491124260355,float64
5021,WgustI,1022,1015,0.9931506849315068,float64
3396,WgustI,2668,2649,0.9928785607196402,float64
8953,WgustI,787,781,0.9923761118170267,float64
4795,WgustI,723,717,0.991701244813278,float64
9708,WgustI,750,742,0.9893333333333333,float64
7233,WgustI,1197,1183,0.9883040935672515,float64
19388,WgustI,1789,1768,0.9882615986584684,float64
7371,WgustI,1512,1489,0.9847883597883598,float64
8733,WgustI,1791,1761,0.983249581239531,float64
9112,WgustI,655,644,0.983206106870229,float64
5020,WgustI,2304,2262,0.9817708333333334,float64
10917,WgustI,3565,3491,0.9792426367461431,float64
22788,WgustI,1446,1415,0.9785615491009682,float64
9483,WgustI,939,918,0.9776357827476039,float64
6798,WgustI,1795,1752,0.9760445682451253,float64
21510,WgustI,2965,2888,0.9740303541315346,float64
7211,WgustI,1511,1471,0.9735274652547982,float64
4232,WgustI,175,170,0.9714285714285714,float64
21511,WgustI,2755,2672,0.9698729582577132,float64
10066,WgustI,1669,1611,0.9652486518873576,float64
21444,WgustI,305,294,0.9639344262295082,float64
9730,WgustI,1805,1734,0.9606648199445983,float64
17244,WgustI,2390,2283,0.9552301255230126,float64
3297,WgustI,1267,1182,0.9329123914759274,float64
4584,WgustI,1805,1679,0.9301939058171745,float64
19834,WgustI,1328,1229,0.9254518072289156,float64
24325,WgustI,1924,1765,0.9173596673596673,float64
858,WgustI,200,183,0.915,float64
4181,WgustI,1779,1621,0.911186059584036,float64
75,WgustI,1828,1658,0.9070021881838074,float64
3888,WgustI,1626,1474,0.906519065190652,float64
623,WgustI,3723,3357,0.9016921837228042,float64
65,WgustI,3234,2909,0.8995052566481138,float64
1093,WgustI,869,777,0.8941311852704258,float64
204,WgustI,2489,2212,0.8887103254319003,float64
18590,WgustI,3491,3098,0.8874248066456603,float64
684,WgustI,4091,3602,0.8804693229039354,float64
162,WgustI,3244,2826,0.8711467324290999,float64
19106,WgustI,859,741,0.8626309662398137,float64
19306,WgustI,1275,1093,0.8572549019607844,float64
260,WgustI,3224,2703,0.8383995037220844,float64
17218,WgustI,1805,1442,0.7988919667590028,float64
8438,WgustI,1059,838,0.7913125590179415,float64
861,WgustI,920,680,0.7391304347826086,float64
3395,WgustM,1268,1268,1.0,float64
11331,WgustM,1170,1168,0.9982905982905983,float64
9291,WgustM,1253,1249,0.9968076616121309,float64
3837,WgustM,3197,3186,0.9965592743196747,float64
10870,WgustM,1460,1453,0.9952054794520548,float64
8887,WgustM,3181,3162,0.9940270355234203,float64
4801,WgustM,1601,1591,0.9937539038101186,float64
4679,WgustM,1090,1083,0.9935779816513761,float64
11160,WgustM,1690,1679,0.993491124260355,float64
5021,WgustM,1022,1015,0.9931506849315068,float64
3396,WgustM,2668,2649,0.9928785607196402,float64
8953,WgustM,787,781,0.9923761118170267,float64
4795,WgustM,723,717,0.991701244813278,float64
9708,WgustM,750,742,0.9893333333333333,float64
7233,WgustM,1197,1183,0.9883040935672515,float64
19388,WgustM,1789,1768,0.9882615986584684,float64
7371,WgustM,1512,1489,0.9847883597883598,float64
8733,WgustM,1791,1761,0.983249581239531,float64
9112,WgustM,655,644,0.983206106870229,float64
5020,WgustM,2304,2262,0.9817708333333334,float64
10917,WgustM,3565,3491,0.9792426367461431,float64
22788,WgustM,1446,1415,0.9785615491009682,float64
9483,WgustM,939,918,0.9776357827476039,float64
6798,WgustM,1795,1752,0.9760445682451253,float64
21510,WgustM,2965,2888,0.9740303541315346,float64
7211,WgustM,1511,1471,0.9735274652547982,float64
4232,WgustM,175,170,0.9714285714285714,float64
21511,WgustM,2755,2672,0.9698729582577132,float64
10066,WgustM,1669,1611,0.9652486518873576,float64
21444,WgustM,305,294,0.9639344262295082,float64
9730,WgustM,1805,1734,0.9606648199445983,float64
17244,WgustM,2390,2283,0.9552301255230126,float64
3297,WgustM,1267,1182,0.9329123914759274,float64
4584,WgustM,1805,1679,0.9301939058171745,float64
19834,WgustM,1328,1229,0.9254518072289156,float64
24325,WgustM,1924,1765,0.9173596673596673,float64
858,WgustM,200,183,0.915,float64
4181,WgustM,1779,1621,0.911186059584036,float64
75,WgustM,1828,1658,0.9070021881838074,float64
3888,WgustM,1626,1474,0.906519065190652,float64
623,WgustM,3723,3357,0.9016921837228042,float64
65,WgustM,3234,2909,0.8995052566481138,float64
1093,WgustM,869,777,0.8941311852704258,float64
204,WgustM,2489,2212,0.8887103254319003,float64
18590,WgustM,3491,3098,0.8874248066456603,float64
684,WgustM,4091,3602,0.8804693229039354,float64
162,WgustM,3244,2826,0.8711467324290999,float64
19106,WgustM,859,741,0.8626309662398137,float64
19306,WgustM,1275,1093,0.8572549019607844,float64
260,WgustM,3224,2703,0.8383995037220844,float64
17218,WgustM,1805,1442,0.7988919667590028,float64
8438,WgustM,1059,838,0.7913125590179415,float64
861,WgustM,920,680,0.7391304347826086,float64
65,WindChillI,3234,0,0.0,float64
75,WindChillI,1828,0,0.0,float64
162,WindChillI,3244,0,0.0,float64
204,WindChillI,2489,0,0.0,float64
260,WindChillI,3224,0,0.0,float64
623,WindChillI,3723,0,0.0,float64
684,WindChillI,4091,0,0.0,float64
858,WindChillI,200,0,0.0,float64
861,WindChillI,920,0,0.0,float64
1093,WindChillI,869,0,0.0,float64
3297,WindChillI,1267,0,0.0,float64
3395,WindChillI,1268,0,0.0,float64
3396,WindChillI,2668,0,0.0,float64
3837,WindChillI,3197,0,0.0,float64
3888,WindChillI,1626,0,0.0,float64
4181,WindChillI,1779,0,0.0,float64
4232,WindChillI,175,0,0.0,float64
4584,WindChillI,1805,0,0.0,float64
4679,WindChillI,1090,0,0.0,float64
4795,WindChillI,723,0,0.0,float64
4801,WindChillI,1601,0,0.0,float64
5020,WindChillI,2304,0,0.0,float64
5021,WindChillI,1022,0,0.0,float64
6798,WindChillI,1795,0,0.0,float64
7211,WindChillI,1511,0,0.0,float64
7233,WindChillI,1197,0,0.0,float64
7371,WindChillI,1512,0,0.0,float64
8438,WindChillI,1059,0,0.0,float64
8733,WindChillI,1791,0,0.0,float64
8887,WindChillI,3181,0,0.0,float64
8953,WindChillI,787,0,0.0,float64
9112,WindChillI,655,0,0.0,float64
9291,WindChillI,1253,0,0.0,float64
9483,WindChillI,939,0,0.0,float64
9708,WindChillI,750,0,0.0,float64
9730,WindChillI,1805,0,0.0,float64
10066,WindChillI,1669,0,0.0,float64
10870,WindChillI,1460,0,0.0,float64
10917,WindChillI,3565,0,0.0,float64
11160,WindChillI,1690,0,0.0,float64
11331,WindChillI,1170,0,0.0,float64
17218,WindChillI,1805,0,0.0,float64
17244,WindChillI,2390,0,0.0,float64
18590,WindChillI,3491,0,0.0,float64
19106,WindChillI,859,0,0.0,float64
19306,WindChillI,1275,0,0.0,float64
19388,WindChillI,1789,0,0.0,float64
19834,WindChillI,1328,0,0.0,float64
21444,WindChillI,305,0,0.0,float64
21510,WindChillI,2965,0,0.0,float64
21511,WindChillI,2755,0,0.0,float64
22788,WindChillI,1446,0,0.0,float64
24325,WindChillI,1924,0,0.0,float64
65,WindChillM,3234,0,0.0,float64
75,WindChillM,1828,0,0.0,float64
162,WindChillM,3244,0,0.0,float64
204,WindChillM,2489,0,0.0,float64
260,WindChillM,3224,0,0.0,float64
623,WindChillM,3723,0,0.0,float64
684,WindChillM,4091,0,0.0,float64
858,WindChillM,200,0,0.0,float64
861,WindChillM,920,0,0.0,float64
1093,WindChillM,869,0,0.0,float64
3297,WindChillM,1267,0,0.0,float64
3395,WindChillM,1268,0,0.0,float64
3396,WindChillM,2668,0,0.0,float64
3837,WindChillM,3197,0,0.0,float64
3888,WindChillM,1626,0,0.0,float64
4181,WindChillM,1779,0,0.0,float64
4232,WindChillM,175,0,0.0,float64
4584,WindChillM,1805,0,0.0,float64
4679,WindChillM,1090,0,0.0,float64
4795,WindChillM,723,0,0.0,float64
4801,WindChillM,1601,0,0.0,float64
5020,WindChillM,2304,0,0.0,float64
5021,WindChillM,1022,0,0.0,float64
6798,WindChillM,1795,0,0.0,float64
7211,WindChillM,1511,0,0.0,float64
7233,WindChillM,1197,0,0.0,float64
7371,WindChillM,1512,0,0.0,float64
8438,WindChillM,1059,0,0.0,float64
8733,WindChillM,1791,0,0.0,float64
8887,WindChillM,3181,0,0.0,float64
8953,WindChillM,787,0,0.0,float64
9112,WindChillM,655,0,0.0,float64
9291,WindChillM,1253,0,0.0,float64
9483,WindChillM,939,0,0.0,float64
9708,WindChillM,750,0,0.0,float64
9730,WindChillM,1805,0,0.0,float64
10066,WindChillM,1669,0,0.0,float64
10870,WindChillM,1460,0,0.0,float64
10917,WindChillM,3565,0,0.0,float64
11160,WindChillM,1690,0,0.0,float64
11331,WindChillM,1170,0,0.0,float64
17218,WindChillM,1805,0,0.0,float64
17244,WindChillM,2390,0,0.0,float64
18590,WindChillM,3491,0,0.0,float64
19106,WindChillM,859,0,0.0,float64
19306,WindChillM,1275,0,0.0,float64
19388,WindChillM,1789,0,0.0,float64
19834,WindChillM,1328,0,0.0,float64
21444,WindChillM,305,0,0.0,float64
21510,WindChillM,2965,0,0.0,float64
21511,WindChillM,2755,0,0.0,float64
22788,WindChillM,1446,0,0.0,float64
24325,WindChillM,1924,0,0.0,float64
21444,WspdI,305,39,0.12786885245901639,float64
861,WspdI,920,24,0.02608695652173913,float64
24325,WspdI,1924,25,0.012993762993762994,float64
75,WspdI,1828,17,0.009299781181619256,float64
3396,WspdI,2668,6,0.0022488755622188904,float64
162,WspdI,3244,6,0.0018495684340320592,float64
65,WspdI,3234,5,0.0015460729746444033,float64
8953,WspdI,787,1,0.0012706480304955528,float64
684,WspdI,4091,5,0.0012221950623319481,float64
204,WspdI,2489,3,0.0012053033346725592,float64
260,WspdI,3224,3,0.0009305210918114144,float64
17244,WspdI,2390,2,0.0008368200836820083,float64
3395,WspdI,1268,1,0.0007886435331230284,float64
19834,WspdI,1328,1,0.0007530120481927711,float64
4584,WspdI,1805,1,0.000554016620498615,float64
9730,WspdI,1805,1,0.000554016620498615,float64
21511,WspdI,2755,1,0.0003629764065335753,float64
18590,WspdI,3491,1,0.0002864508736751647,float64
10917,WspdI,3565,1,0.00028050490883590464,float64
623,WspdI,3723,0,0.0,float64
858,WspdI,200,0,0.0,float64
1093,WspdI,869,0,0.0,float64
3297,WspdI,1267,0,0.0,float64
3837,WspdI,3197,0,0.0,float64
3888,WspdI,1626,0,0.0,float64
4181,WspdI,1779,0,0.0,float64
4232,WspdI,175,0,0.0,float64
4679,WspdI,1090,0,0.0,float64
4795,WspdI,723,0,0.0,float64
4801,WspdI,1601,0,0.0,float64
5020,WspdI,2304,0,0.0,float64
5021,WspdI,1022,0,0.0,float64
6798,WspdI,1795,0,0.0,float64
7211,WspdI,1511,0,0.0,float64
7233,WspdI,1197,0,0.0,float64
7371,WspdI,1512,0,0.0,float64
8438,WspdI,1059,0,0.0,float64
8733,WspdI,1791,0,0.0,float64
8887,WspdI,3181,0,0.0,float64
9112,WspdI,655,0,0.0,float64
9291,WspdI,1253,0,0.0,float64
9483,WspdI,939,0,0.0,float64
9708,WspdI,750,0,0.0,float64
10066,WspdI,1669,0,0.0,float64
10870,WspdI,1460,0,0.0,float64
11160,WspdI,1690,0,0.0,float64
11331,WspdI,1170,0,0.0,float64
17218,WspdI,1805,0,0.0,float64
19106,WspdI,859,0,0.0,float64
19306,WspdI,1275,0,0.0,float64
19388,WspdI,1789,0,0.0,float64
21510,WspdI,2965,0,0.0,float64
22788,WspdI,1446,0,0.0,float64
21444,WspdM,305,39,0.12786885245901639,float64
861,WspdM,920,24,0.02608695652173913,float64
24325,WspdM,1924,25,0.012993762993762994,float64
75,WspdM,1828,17,0.009299781181619256,float64
3396,WspdM,2668,6,0.0022488755622188904,float64
162,WspdM,3244,6,0.0018495684340320592,float64
65,WspdM,3234,5,0.0015460729746444033,float64
8953,WspdM,787,1,0.0012706480304955528,float64
684,WspdM,4091,5,0.0012221950623319481,float64
204,WspdM,2489,3,0.0012053033346725592,float64
260,WspdM,3224,3,0.0009305210918114144,float64
17244,WspdM,2390,2,0.0008368200836820083,float64
3395,WspdM,1268,1,0.0007886435331230284,float64
19834,WspdM,1328,1,0.0007530120481927711,float64
4584,WspdM,1805,1,0.000554016620498615,float64
9730,WspdM,1805,1,0.000554016620498615,float64
21511,WspdM,2755,1,0.0003629764065335753,float64
18590,WspdM,3491,1,0.0002864508736751647,float64
